Year,Circuit,DriverNumber,DrivingStyle,CircuitType,LapTime_AvgPace,LapTime_PaceConsistency,LapTime_PeakPace,SectorBalance,PointsFinish
2023,Barcelona,63,Aggressive,Technical,80.4595303030303,3.503336590000603,77.875,0.20606060606060606,1
2023,Barcelona,63,Cautious,Technical,80.4595303030303,3.506665176585169,77.875,0.20606060606060606,1
2023,Barcelona,77,Aggressive,Technical,81.96743076923076,4.145716623050356,78.242,0.1730076923076924,0
2023,Barcelona,77,Balanced,Technical,81.96743076923076,4.151069390448345,78.45633333333335,0.1730076923076924,0
2023,Barcelona,77,Cautious,Technical,81.96743076923076,4.167252958219411,78.69433333333335,0.1730076923076924,0
2023,Barcelona,81,Aggressive,Technical,81.26484615384615,3.6902091876377288,78.679,0.216446153846154,0
2023,Barcelona,81,Balanced,Technical,81.26484615384615,3.714838220866632,78.788,0.216446153846154,0
2023,Barcelona,81,Cautious,Technical,81.26484615384615,3.6956399620074825,78.679,0.21644615384615404,0
2023,Hungaroring,1,Aggressive,Technical,84.12334285714286,3.374389806355401,80.504,-2.703107142857143,1
2023,Hungaroring,1,Balanced,Technical,84.12334285714286,3.3769805090835514,80.504,-2.7031071428571427,1
2023,Hungaroring,1,Cautious,Technical,84.12334285714286,3.3769805090835514,80.504,-2.7031071428571427,1
2023,Hungaroring,2,Aggressive,Technical,86.40632835820895,4.2488730366582885,83.496,-2.743559701492537,0
2023,Hungaroring,2,Balanced,Technical,86.40632835820895,4.270278074076817,83.80066666666666,-2.7435597014925373,0
2023,Hungaroring,2,Cautious,Technical,86.40632835820895,4.2541941070422205,83.62933333333332,-2.7435597014925373,0
2023,Hungaroring,3,Aggressive,Technical,85.86798550724637,3.6407162417162326,83.934,-2.8279710144927535,0
2023,Hungaroring,3,Cautious,Technical,85.86798550724637,3.6407162417162326,83.934,-2.8279710144927535,0
2023,Hungaroring,4,Aggressive,Technical,84.60521428571428,3.030525824676078,82.178,-2.60925,1
2023,Hungaroring,4,Cautious,Technical,84.60521428571428,3.0301385617744065,82.178,-2.6092500000000003,1
2023,Hungaroring,10,Aggressive,Technical,124.981,0.0,124.981,0.6439999999999948,0
2023,Hungaroring,10,Balanced,Technical,124.981,0.0,124.981,0.6439999999999948,0
2023,Hungaroring,10,Cautious,Technical,124.981,0.0,124.981,0.6439999999999948,0
2023,Hungaroring,11,Aggressive,Technical,84.66052857142857,3.3289101064010094,82.295,-2.8115857142857146,1
2023,Hungaroring,11,Balanced,Technical,84.66052857142857,3.3338838281443626,82.295,-2.811585714285714,1
2023,Hungaroring,11,Cautious,Technical,84.66052857142857,3.329903069914924,82.295,-2.811585714285714,1
2023,Hungaroring,14,Aggressive,Technical,85.2049,3.5978765749918757,82.745,-2.7692785714285715,1
2023,Hungaroring,14,Cautious,Technical,85.2049,3.5974168118343064,82.745,-2.769278571428571,1
2023,Hungaroring,16,Aggressive,Technical,85.05644285714286,3.659308238877462,82.469,-2.6444357142857142,1
2023,Hungaroring,16,Balanced,Technical,85.05644285714286,3.6608058072802105,82.469,-2.6444357142857142,1
2023,Hungaroring,16,Cautious,Technical,85.05644285714286,3.6643072961794467,82.469,-2.6444357142857142,1
2023,Hungaroring,18,Aggressive,Technical,85.55433333333333,3.5734214654265606,83.425,-2.812340579710145,1
2023,Hungaroring,18,Balanced,Technical,85.55433333333333,3.57620486566584,83.425,-2.812340579710145,1
2023,Hungaroring,18,Cautious,Technical,85.55433333333333,3.578374234907322,83.425,-2.812340579710145,1
2023,Hungaroring,20,Aggressive,Technical,86.53601449275364,3.462295899810869,83.864,-2.8102536231884057,0
2023,Hungaroring,20,Balanced,Technical,86.53601449275362,3.479226543072782,83.93333333333332,-2.8102536231884057,0
2023,Hungaroring,20,Cautious,Technical,86.53601449275362,3.4665053796631677,83.89,-2.8102536231884057,0
2023,Hungaroring,22,Aggressive,Technical,86.08952173913043,3.718821033850193,83.269,-2.8820289855072465,0
2023,Hungaroring,22,Cautious,Technical,86.08952173913043,3.718821033850193,83.269,-2.8820289855072465,0
2023,Hungaroring,23,Aggressive,Technical,85.76407246376812,3.4531076435055055,84.051,-2.92663768115942,0
2023,Hungaroring,23,Cautious,Technical,85.76407246376812,3.4531076435055055,84.051,-2.92663768115942,0
2023,Hungaroring,24,Aggressive,Technical,86.21920289855072,4.196306801009058,83.743,-2.8384202898550726,0
2023,Hungaroring,24,Balanced,Technical,86.21920289855072,4.1968508926549,83.743,-2.838420289855072,0
2023,Hungaroring,27,Aggressive,Technical,86.08597101449274,3.362109106247394,83.573,-2.887840579710145,0
2023,Hungaroring,27,Balanced,Technical,86.08597101449276,3.3708623340424513,83.741,-2.887840579710145,0
2023,Hungaroring,27,Cautious,Technical,86.08597101449276,3.363505041165851,83.573,-2.887840579710145,0
2023,Hungaroring,31,Aggressive,Technical,104.07300000000001,3.0484356644023176,101.181,-0.028999999999999027,0
2023,Hungaroring,31,Balanced,Technical,104.07300000000001,3.0916780464429308,101.181,-0.028999999999999027,0
2023,Hungaroring,31,Cautious,Technical,104.07300000000001,3.339393956992802,103.109,-0.028999999999999027,0
2023,Hungaroring,44,Aggressive,Technical,84.6824,3.5151471690453837,81.601,-2.708814285714286,1
2023,Hungaroring,44,Balanced,Technical,84.6824,3.5235666952840687,81.724,-2.708814285714286,1
2023,Hungaroring,44,Cautious,Technical,84.6824,3.5151471690453837,81.601,-2.708814285714286,1
2023,Hungaroring,55,Aggressive,Technical,85.13867142857143,3.3534572192784617,82.584,-2.7817714285714286,1
2023,Hungaroring,55,Balanced,Technical,85.13867142857143,3.356664735286029,82.584,-2.7817714285714286,1
2023,Hungaroring,55,Cautious,Technical,85.13867142857143,3.356664735286029,82.584,-2.7817714285714286,1
2023,Hungaroring,63,Aggressive,Technical,85.0637,3.515921236890711,82.158,-2.8098214285714285,1
2023,Hungaroring,63,Cautious,Technical,85.0637,3.513820297810449,82.158,-2.8098214285714285,1
2023,Hungaroring,77,Aggressive,Technical,85.77844927536232,3.5597851931520226,83.651,-2.882543478260869,0
2023,Hungaroring,77,Balanced,Technical,85.77844927536232,3.5690530692715785,83.692,-2.8825434782608697,0
2023,Hungaroring,77,Cautious,Technical,85.77844927536232,3.5625579718612563,83.651,-2.8825434782608697,0
2023,Hungaroring,81,Aggressive,Technical,85.01722857142856,3.1110363950314595,82.736,-2.6880928571428573,1
2023,Hungaroring,81,Cautious,Technical,85.01722857142857,3.110108696667296,82.736,-2.688092857142857,1
2023,Monaco,1,Balanced,Street,83.74333333333333,10.245358596668614,76.604,-0.006326923076923112,1
2023,Monaco,1,Cautious,Street,83.74333333333333,10.245856705845387,76.604,-0.006326923076923112,1
2023,Monaco,2,Balanced,Street,86.90740789473685,10.762577258895398,77.302,0.0028421052631580025,0
2023,Monaco,4,Balanced,Street,84.88364935064935,9.707471606054716,77.844,0.09062337662337665,1
2023,Monaco,4,Cautious,Street,84.88364935064935,9.707471606054716,77.844,0.09062337662337665,1
2023,Monaco,10,Balanced,Street,84.54284615384616,9.863370597715447,75.831,0.17851282051282055,1
2023,Monaco,10,Cautious,Street,84.54284615384614,9.869055303978335,75.831,0.17851282051282052,1
2023,Monaco,11,Balanced,Street,86.59215789473684,12.093270358953239,76.33633333333334,0.39011184210526323,0
2023,Monaco,11,Cautious,Street,86.59215789473684,12.05315989900835,76.29700000000001,0.39011184210526323,0
2023,Monaco,14,Balanced,Street,84.10129487179488,10.318696785604324,76.674,0.23308333333333345,1
2023,Monaco,14,Cautious,Street,84.10129487179488,10.32464391692833,76.674,0.23308333333333345,1
2023,Monaco,16,Balanced,Street,84.53679487179487,10.163980668862386,75.773,0.17769871794871783,1
2023,Monaco,16,Cautious,Street,84.53679487179487,10.182140377229354,75.773,0.17769871794871786,1
2023,Monaco,18,Balanced,Street,80.7824716981132,5.193681634861641,77.769,0.2728584905660377,0
2023,Monaco,18,Cautious,Street,80.78247169811321,5.239848601760919,77.915,0.2728584905660377,0
2023,Monaco,20,Balanced,Street,87.95427142857143,17.997233753170125,78.351,0.008678571428571504,0
2023,Monaco,20,Cautious,Street,87.95427142857143,18.105586530706773,78.363,0.008678571428571504,0
2023,Monaco,21,Balanced,Street,85.57528571428571,9.83433454147877,77.561,0.008058441558441602,0
2023,Monaco,21,Cautious,Street,85.57528571428571,9.89423031614243,77.58266666666667,0.008058441558441602,0
2023,Monaco,22,Balanced,Street,86.04638157894736,11.880908581465329,77.68,0.13555921052631575,0
2023,Monaco,22,Cautious,Street,86.04638157894736,11.879102835033196,77.68,0.13555921052631575,0
2023,Monaco,23,Balanced,Street,85.85961038961038,9.808413115809733,76.672,0.04473376623376617,0
2023,Monaco,23,Cautious,Street,85.8596103896104,9.834603851661084,76.71233333333333,0.04473376623376616,0
2023,Monaco,24,Balanced,Street,85.76405194805196,10.165039022931644,76.926,0.2600259740259741,0
2023,Monaco,27,Balanced,Street,86.58534210526315,12.051456155723967,76.991,0.27406578947368404,0
2023,Monaco,27,Cautious,Street,86.58534210526315,12.071392407822964,77.009,0.27406578947368404,0
2023,Monaco,31,Balanced,Street,84.2175641025641,9.546926898311865,76.528,0.07109615384615385,1
2023,Monaco,31,Cautious,Street,84.2175641025641,9.550968495994546,76.528,0.07109615384615385,1
2023,Monaco,44,Balanced,Street,84.24412820512822,9.551904096788268,75.65,0.0758653846153848,1
2023,Monaco,44,Cautious,Street,84.2441282051282,9.569711539719986,75.65,0.0758653846153848,1
2023,Monaco,55,Balanced,Street,84.55603846153846,10.722185544247827,76.449,0.18567307692307689,1
2023,Monaco,55,Cautious,Street,84.55603846153846,10.732134399896317,76.449,0.1856730769230769,1
2023,Monaco,63,Balanced,Street,84.40082051282052,9.882373172620634,76.798,0.08673717948717942,1
2023,Monaco,63,Cautious,Street,84.40082051282052,9.88519227784778,76.798,0.08673717948717942,1
2023,Monaco,77,Balanced,Street,85.20705194805196,8.686847347939114,77.824,-0.08071428571428585,0
2023,Monaco,81,Balanced,Street,85.01219480519481,10.0212915194263,77.513,0.11549350649350645,1
2023,Monaco,81,Cautious,Street,85.0121948051948,10.02467766296589,77.513,0.11549350649350645,1
2023,Monza,1,Aggressive,HighSpeed,86.68907843137255,2.8458000906591345,85.24,0.2135392156862745,1
2023,Monza,1,Balanced,HighSpeed,86.68907843137255,2.8563466373322948,85.29266666666666,0.2135392156862745,1
2023,Monza,1,Cautious,HighSpeed,86.68907843137255,2.847900054115972,85.24,0.21353921568627451,1
2023,Monza,2,Aggressive,HighSpeed,88.12498000000001,3.064021970277472,86.83999999999999,0.44764000000000004,0
2023,Monza,2,Balanced,HighSpeed,88.12498,3.091688644262426,86.91533333333332,0.4476400000000001,0
2023,Monza,2,Cautious,HighSpeed,88.12498,3.091688644262426,86.91533333333332,0.4476400000000001,0
2023,Monza,4,Aggressive,HighSpeed,87.58023529411764,2.827580795605204,86.144,0.22522549019607851,1
2023,Monza,4,Cautious,HighSpeed,87.58023529411764,2.832219979685455,86.144,0.22522549019607851,1
2023,Monza,10,Aggressive,HighSpeed,88.29672000000001,4.4609154931228945,85.758,0.57916,0
2023,Monza,10,Cautious,HighSpeed,88.29672000000001,4.494925506363269,85.94099999999999,0.57916,0
2023,Monza,11,Aggressive,HighSpeed,86.80798039215686,2.771805389215888,85.522,0.12056862745098049,1
2023,Monza,11,Balanced,HighSpeed,86.80798039215686,2.7968901121795686,85.55666666666667,0.12056862745098047,1
2023,Monza,11,Cautious,HighSpeed,86.80798039215686,2.7830096785492606,85.536,0.12056862745098047,1
2023,Monza,14,Aggressive,HighSpeed,87.59680392156864,3.043712332796244,86.105,0.36502941176470566,1
2023,Monza,14,Balanced,HighSpeed,87.59680392156862,3.054456144293156,86.12166666666667,0.3650294117647057,1
2023,Monza,14,Cautious,HighSpeed,87.59680392156862,3.0494282295357884,86.105,0.3650294117647057,1
2023,Monza,16,Aggressive,HighSpeed,86.91215686274509,2.834253408122483,85.58,0.2512254901960783,1
2023,Monza,16,Balanced,HighSpeed,86.91215686274509,2.840462075821391,85.58,0.2512254901960783,1
2023,Monza,16,Cautious,HighSpeed,86.91215686274509,2.840462075821391,85.58,0.2512254901960783,1
2023,Monza,18,Aggressive,HighSpeed,88.35496,3.408494137819541,86.617,0.5842499999999999,0
2023,Monza,18,Balanced,HighSpeed,88.35495999999999,3.4188073055267707,86.63633333333333,0.5842499999999999,0
2023,Monza,20,Aggressive,HighSpeed,88.67533999999999,4.346540874614984,86.278,0.5284200000000001,0
2023,Monza,20,Cautious,HighSpeed,88.67533999999999,4.381879186898174,86.302,0.5284200000000001,0
2023,Monza,23,Aggressive,HighSpeed,87.57350980392157,2.9998199315339797,86.389,0.3265882352941177,1
2023,Monza,23,Cautious,HighSpeed,87.57350980392157,3.0024432988316008,86.389,0.32658823529411773,1
2023,Monza,24,Aggressive,HighSpeed,88.27812,4.263917489978232,85.983,0.6000199999999999,0
2023,Monza,24,Balanced,HighSpeed,88.27812,4.263917489978232,85.983,0.6000199999999999,0
2023,Monza,27,Aggressive,HighSpeed,88.46472,4.252840041302217,85.894,0.48045,0
2023,Monza,27,Cautious,HighSpeed,88.46472,4.2921099422935,85.99233333333332,0.48045000000000004,0
2023,Monza,31,Aggressive,HighSpeed,89.10197435897435,4.481637992662645,86.96300000000001,0.22271794871794853,0
2023,Monza,31,Cautious,HighSpeed,89.10197435897436,4.528567418924697,87.053,0.22271794871794853,0
2023,Monza,40,Aggressive,HighSpeed,88.09858,4.139910391594812,85.842,0.5874100000000001,0
2023,Monza,40,Balanced,HighSpeed,88.09858,4.146850732412822,85.842,0.5874100000000001,0
2023,Monza,40,Cautious,HighSpeed,88.09858,4.174965296641787,85.986,0.5874100000000001,0
2023,Monza,44,Aggressive,HighSpeed,87.42788235294118,2.924110786215022,85.582,0.29602941176470565,1
2023,Monza,44,Balanced,HighSpeed,87.42788235294118,2.9499883772453006,85.76166666666666,0.2960294117647056,1
2023,Monza,44,Cautious,HighSpeed,87.42788235294118,2.9281092986616284,85.582,0.2960294117647056,1
2023,Monza,55,Aggressive,HighSpeed,86.90854901960785,2.9719583811148964,85.50100000000002,0.21244117647058847,1
2023,Monza,55,Balanced,HighSpeed,86.90854901960785,2.977539528530705,85.50100000000002,0.21244117647058844,1
2023,Monza,55,Cautious,HighSpeed,86.90854901960785,2.9736294289731773,85.50100000000002,0.21244117647058847,1
2023,Monza,63,Aggressive,HighSpeed,87.04256862745098,2.74659767561202,85.847,0.2314411764705883,1
2023,Monza,63,Cautious,HighSpeed,87.04256862745098,2.7489995979561557,85.847,0.2314411764705883,1
2023,Monza,77,Aggressive,HighSpeed,87.9625,3.02613099551308,85.988,0.42182999999999987,1
2023,Monza,77,Balanced,HighSpeed,87.9625,3.0530304667022623,86.22500000000001,0.42182999999999987,1
2023,Monza,77,Cautious,HighSpeed,87.9625,3.0530304667022623,86.22500000000001,0.42182999999999987,1
2023,Monza,81,Aggressive,HighSpeed,88.06116,4.81309541036312,85.072,0.5271799999999999,0
2023,Monza,81,Balanced,HighSpeed,88.06116,4.832503131876482,85.24566666666668,0.5271799999999998,0
2023,Monza,81,Cautious,HighSpeed,88.06116,4.817925411990312,85.072,0.5271799999999999,0
2023,Singapore,1,Aggressive,Street,103.52998387096775,12.502171113140664,96.575,-0.5176693548387096,1
2023,Singapore,1,Balanced,Street,103.52998387096775,12.51061567412589,96.575,-0.5176693548387096,1
2023,Singapore,1,Cautious,Street,103.52998387096775,12.51061567412589,96.575,-0.5176693548387096,1
2023,Singapore,2,Aggressive,Street,103.17075409836066,10.742003635706412,98.531,-0.5075081967213116,0
2023,Singapore,2,Balanced,Street,103.17075409836066,10.742003635706412,98.531,-0.5075081967213116,0
2023,Singapore,2,Cautious,Street,103.17075409836066,10.801516576629007,98.58,-0.5075081967213115,0
2023,Singapore,4,Aggressive,Street,103.19725806451612,13.21265966675943,98.046,-0.6887983870967741,1
2023,Singapore,4,Cautious,Street,103.19725806451613,13.210116569889225,98.046,-0.6887983870967741,1
2023,Singapore,10,Aggressive,Street,103.80417741935484,11.604988219017573,98.277,-0.5594516129032259,1
2023,Singapore,10,Balanced,Street,103.80417741935484,11.676112408160787,98.45,-0.5594516129032259,1
2023,Singapore,10,Cautious,Street,103.80417741935484,11.612826780005214,98.277,-0.5594516129032259,1
2023,Singapore,11,Aggressive,Street,104.06374193548388,11.633391521848232,97.108,-0.38064516129032255,1
2023,Singapore,11,Balanced,Street,104.06374193548388,11.696789220271455,97.46499999999999,-0.3806451612903226,1
2023,Singapore,11,Cautious,Street,104.06374193548386,11.620835240238108,97.108,-0.38064516129032255,1
2023,Singapore,14,Aggressive,Street,104.5971129032258,13.873513900768343,96.456,-0.3106935483870967,0
2023,Singapore,14,Balanced,Street,104.59711290322579,13.882884731894727,96.456,-0.3106935483870967,0
2023,Singapore,14,Cautious,Street,104.59711290322579,13.882884731894727,96.456,-0.3106935483870967,0
2023,Singapore,16,Aggressive,Street,103.52572580645162,13.438931591593779,98.27500000000002,-0.7941048387096774,1
2023,Singapore,16,Balanced,Street,103.52572580645162,13.438931591593779,98.27500000000002,-0.7941048387096774,1
2023,Singapore,16,Cautious,Street,103.52572580645162,13.475302244276868,98.31766666666668,-0.7941048387096774,1
2023,Singapore,20,Aggressive,Street,104.34732258064516,13.094371075870985,98.10700000000001,-0.5701370967741936,1
2023,Singapore,20,Balanced,Street,104.34732258064516,13.105726219854107,98.10700000000001,-0.5701370967741936,1
2023,Singapore,20,Cautious,Street,104.34732258064516,13.114578450664073,98.10700000000001,-0.5701370967741934,1
2023,Singapore,23,Aggressive,Street,104.36830645161291,12.857784326050984,97.44666666666667,-0.6374516129032257,0
2023,Singapore,23,Balanced,Street,104.36830645161291,12.840397185810245,97.342,-0.6374516129032257,0
2023,Singapore,23,Cautious,Street,104.36830645161291,12.840397185810245,97.342,-0.6374516129032257,0
2023,Singapore,24,Aggressive,Street,104.53333870967742,10.144984899662754,99.31599999999999,-0.6721048387096775,0
2023,Singapore,24,Balanced,Street,104.53333870967742,10.13813711967247,99.31599999999999,-0.6721048387096775,0
2023,Singapore,27,Aggressive,Street,104.5745,11.746890586807623,99.923,-0.4589112903225809,0
2023,Singapore,27,Balanced,Street,104.5745,11.765018515164451,99.923,-0.4589112903225809,0
2023,Singapore,27,Cautious,Street,104.5745,11.757077226027954,99.923,-0.4589112903225809,0
2023,Singapore,31,Aggressive,Street,104.40804761904761,13.545612435975874,99.93,-0.5690000000000003,0
2023,Singapore,31,Balanced,Street,104.40804761904762,13.567268105175572,99.93,-0.5690000000000003,0
2023,Singapore,31,Cautious,Street,104.40804761904762,13.567268105175572,99.93,-0.5690000000000003,0
2023,Singapore,40,Aggressive,Street,104.24735483870967,11.554967234912247,99.028,-0.5983145161290322,1
2023,Singapore,40,Balanced,Street,104.24735483870968,11.560308102881715,99.028,-0.5983145161290322,1
2023,Singapore,40,Cautious,Street,104.24735483870968,11.588469674703434,99.06266666666666,-0.5983145161290322,1
2023,Singapore,44,Aggressive,Street,103.20462903225807,13.99126852673952,95.867,-0.6459596774193551,1
2023,Singapore,44,Balanced,Street,103.20462903225807,13.99126852673952,95.867,-0.6459596774193551,1
2023,Singapore,44,Cautious,Street,103.20462903225807,14.077017655499397,96.06966666666666,-0.6459596774193551,1
2023,Singapore,55,Aggressive,Street,103.18416129032258,13.982649135526161,97.666,-0.7544112903225807,1
2023,Singapore,55,Balanced,Street,103.18416129032258,13.982649135526161,97.666,-0.7544112903225807,1
2023,Singapore,55,Cautious,Street,103.18416129032258,14.077835048248371,97.873,-0.7544112903225806,1
2023,Singapore,63,Aggressive,Street,103.26118032786886,14.039301533538332,96.27299999999998,-0.5559999999999999,0
2023,Singapore,63,Balanced,Street,103.26118032786884,14.13258695534095,96.42033333333335,-0.5559999999999999,0
2023,Singapore,63,Cautious,Street,103.26118032786884,14.045077835586287,96.27299999999998,-0.5559999999999999,0
2023,Singapore,77,Aggressive,Street,105.51596078431372,11.808609828873049,98.075,-0.5490784313725491,0
2023,Singapore,77,Balanced,Street,105.51596078431373,11.887073215826986,98.18633333333332,-0.5490784313725491,0
2023,Singapore,77,Cautious,Street,105.51596078431372,11.808609828873049,98.075,-0.5490784313725491,0
2023,Singapore,81,Aggressive,Street,103.85317741935484,11.321693522268165,98.54366666666668,-0.536758064516129,1
2023,Singapore,81,Balanced,Street,103.85317741935484,11.321693522268165,98.54366666666668,-0.536758064516129,1
2023,Singapore,81,Cautious,Street,103.85317741935484,11.306383584875954,98.492,-0.536758064516129,1
